SubjectCode,Subject,Series,Component,MaxRawMark,A,B,C,D,E
9607,Media Studies,november-2022,03,50,40,35,30,25,20
9607,Media Studies,november-2022,04,60,42,36,31,26,20
9483,Music,november-2022,02,100,69,61,53,46,38
9483,Music,november-2022,03,100,77,67,57,47,37
9483,Music,november-2022,04,100,77,67,57,47,37
9483,Music,november-2022,05,100,77,67,57,47,37
9483,Music,november-2022,11,100,68,55,47,38,28
9483,Music,november-2022,12,100,68,55,47,38,28
9483,Music,november-2022,13,100,68,55,47,38,28
9396,Physical Education,november-2022,02,90,64,55,47,39,32
9396,Physical Education,november-2022,04,90,76,66,56,46,36
9396,Physical Education,november-2022,11,90,60,54,48,41,33
9396,Physical Education,november-2022,12,90,60,54,48,41,33
9396,Physical Education,november-2022,13,90,60,54,48,41,33
9396,Physical Education,november-2022,32,90,58,50,42,35,27
9396,Physical Education,november-2022,33,90,58,50,42,35,27
9702,Physics,november-2022,11,40,25,21,18,15,13
9702,Physics,november-2022,12,40,23,19,16,13,11
9702,Physics,november-2022,13,40,26,22,19,17,14
9702,Physics,november-2022,21,60,36,30,22,14,7
9702,Physics,november-2022,22,60,37,30,23,16,8
9702,Physics,november-2022,23,60,34,29,24,18,12
9702,Physics,november-2022,31,40,30,28,25,22,19
9702,Physics,november-2022,33,40,29,27,24,21,18
9702,Physics,november-2022,34,40,32,30,27,24,21
9702,Physics,november-2022,35,40,33,29,26,23,20
9702,Physics,november-2022,36,40,31,26,23,20,18
9702,Physics,november-2022,41,100,58,48,39,29,18
9702,Physics,november-2022,42,100,60,51,42,32,21
9702,Physics,november-2022,43,100,58,48,39,29,18
9702,Physics,november-2022,50,75,55,47,38,29,20
9702,Physics,november-2022,51,30,21,19,15,11,8
9702,Physics,november-2022,52,30,22,19,15,11,8
9702,Physics,november-2022,53,30,21,19,15,11,8
9990,Psychology,november-2022,11,60,38,33,28,23,18
9990,Psychology,november-2022,12,60,36,31,26,21,16
9990,Psychology,november-2022,13,60,40,35,29,23,17
9990,Psychology,november-2022,21,60,40,35,30,25,21
9990,Psychology,november-2022,22,60,35,30,26,22,18
9990,Psychology,november-2022,23,60,40,35,30,25,21
9990,Psychology,november-2022,31,60,32,27,23,19,14
9990,Psychology,november-2022,32,60,33,28,24,20,15
9990,Psychology,november-2022,33,60,32,27,23,19,14
9990,Psychology,november-2022,41,60,28,24,20,16,13
9990,Psychology,november-2022,42,60,28,24,20,16,13
9990,Psychology,november-2022,43,60,28,24,20,16,13
9990,Psychology,november-2022,50,75,51,42,33,25,17
9699,Sociology,november-2022,11,60,39,35,30,24,19
9699,Sociology,november-2022,12,60,35,31,27,22,17
9699,Sociology,november-2022,13,60,39,35,30,24,19
9699,Sociology,november-2022,21,60,37,33,28,24,20
9699,Sociology,november-2022,22,60,37,33,28,24,20
9699,Sociology,november-2022,23,60,37,33,28,24,20
9699,Sociology,november-2022,31,50,39,36,32,27,21
9699,Sociology,november-2022,32,50,38,35,31,26,20
9699,Sociology,november-2022,33,50,39,36,32,27,21
9699,Sociology,november-2022,41,70,54,47,42,37,33
9699,Sociology,november-2022,42,70,54,47,42,37,33
9699,Sociology,november-2022,43,70,54,47,42,37,33
9699,Sociology,november-2022,50,75,51,42,33,24,15
9719,Spanish A Level,november-2022,01,100,74,64,56,49,42
9719,Spanish A Level,november-2022,21,70,48,44,36,29,22
9719,Spanish A Level,november-2022,22,70,48,44,36,29,22
9719,Spanish A Level,november-2022,23,70,48,44,36,29,22
9719,Spanish A Level,november-2022,31,40,31,27,23,19,16
9719,Spanish A Level,november-2022,32,40,31,27,23,19,16
9719,Spanish A Level,november-2022,33,40,31,27,23,19,16
9719,Spanish A Level,november-2022,41,75,50,45,41,37,33
9719,Spanish A Level,november-2022,42,75,50,45,41,37,33
9719,Spanish A Level,november-2022,43,75,50,45,41,37,33
8665,Spanish First Language,november-2022,21,70,48,44,36,29,22
8665,Spanish First Language,november-2022,22,70,48,44,36,29,22
8665,Spanish First Language,november-2022,41,75,50,45,41,37,33
8665,Spanish First Language,november-2022,42,75,50,45,41,37,33
8685,Spanish Language AS Level,november-2022,01,100,64,56,49,42,35
8685,Spanish Language AS Level,november-2022,21,70,44,36,29,22,15
8685,Spanish Language AS Level,november-2022,22,70,44,36,29,22,15
8685,Spanish Language AS Level,november-2022,23,70,44,36,29,22,15
8685,Spanish Language AS Level,november-2022,31,40,27,23,19,16,13
8685,Spanish Language AS Level,november-2022,32,40,27,23,19,16,13
8685,Spanish Language AS Level,november-2022,33,40,27,23,19,16,13
8673,Spanish Literature,november-2022,41,75,45,41,37,33,29
8673,Spanish Literature,november-2022,42,75,45,41,37,33,29
9689,Tamil A Level,november-2022,21,70,42,38,32,26,20
9689,Tamil A Level,november-2022,22,70,42,38,32,26,20
9689,Tamil A Level,november-2022,31,40,28,24,20,16,13
9689,Tamil A Level,november-2022,32,40,28,24,20,16,13
9689,Tamil A Level,november-2022,41,75,32,29,24,20,16
9689,Tamil A Level,november-2022,42,75,32,29,24,20,16
9689,Tamil A Level,november-2022,51,40,30,24,21,18,15
9689,Tamil A Level,november-2022,52,40,30,24,21,18,15
8689,Tamil Language AS Level,november-2022,21,70,38,32,26,20,14
8689,Tamil Language AS Level,november-2022,22,70,38,32,26,20,14
8689,Tamil Language AS Level,november-2022,31,40,24,20,16,13,10
8689,Tamil Language AS Level,november-2022,32,40,24,20,16,13,10
9694,Thinking Skills,november-2022,11,50,29,25,21,16,12
9694,Thinking Skills,november-2022,12,50,27,23,19,14,10
9694,Thinking Skills,november-2022,13,50,29,25,21,16,12
9694,Thinking Skills,november-2022,21,50,28,24,20,17,14
9694,Thinking Skills,november-2022,22,50,27,23,19,16,13
9694,Thinking Skills,november-2022,23,50,29,25,21,18,15
9694,Thinking Skills,november-2022,31,50,31,25,21,16,11
9694,Thinking Skills,november-2022,32,50,31,25,21,16,11
9694,Thinking Skills,november-2022,33,50,31,25,21,16,11
9694,Thinking Skills,november-2022,41,50,26,21,18,15,12
9694,Thinking Skills,november-2022,42,50,26,21,18,15,12
9694,Thinking Skills,november-2022,43,50,26,21,18,15,12
9395,Travel & Tourism,november-2022,02,50,42,37,32,27,22
9395,Travel & Tourism,november-2022,11,100,79,72,66,61,56
9395,Travel & Tourism,november-2022,12,100,79,72,66,61,56
9395,Travel & Tourism,november-2022,13,100,79,72,66,61,56
9395,Travel & Tourism,november-2022,31,50,33,28,25,21,16
9395,Travel & Tourism,november-2022,32,50,33,28,25,21,16
9395,Travel & Tourism,november-2022,33,50,33,28,25,21,16
9395,Travel & Tourism,november-2022,41,50,33,29,26,23,21
9395,Travel & Tourism,november-2022,42,50,33,29,26,23,21
9395,Travel & Tourism,november-2022,43,50,33,29,26,23,21
9676,Urdu A Level,november-2022,02,70,58,53,47,41,34
9676,Urdu A Level,november-2022,03,40,31,27,23,19,16
9676,Urdu A Level,november-2022,04,75,55,48,43,38,34
9676,Urdu A Level,november-2022,05,40,32,29,25,22,18
8686,Urdu Language AS Level,november-2022,02,70,53,46,40,34,28
8686,Urdu Language AS Level,november-2022,03,40,27,23,19,16,13
9686,Urdu Pakistan only,november-2022,02,70,58,53,47,41,34
9686,Urdu Pakistan only,november-2022,03,40,31,27,23,19,16
9686,Urdu Pakistan only,november-2022,04,75,55,48,43,38,34
9706,Accounting,june-2022,11,30,22,18,16,14,12
9706,Accounting,june-2022,12,30,21,17,14,11,9
9706,Accounting,june-2022,13,30,22,18,15,12,10
9706,Accounting,june-2022,21,90,53,46,37,28,20
9706,Accounting,june-2022,22,90,52,43,35,27,17
9706,Accounting,june-2022,23,90,58,53,43,32,21
9706,Accounting,june-2022,31,150,93,79,64,49,33
9706,Accounting,june-2022,32,150,82,71,57,43,29
9706,Accounting,june-2022,33,150,93,79,64,49,33
9706,Accounting,june-2022,50,75,51,42,33,24,15
9706,Accounting,june-2022,60,75,51,42,33,24,15
8680,Arabic   Language,june-2022,22,70,31,25,19,13,8
8680,Arabic   Language,june-2022,32,40,28,24,20,16,12
9479,Art & Design,june-2022,01,100,72,63,52,41,30
9479,Art & Design,june-2022,02,100,70,60,50,40,30
9479,Art & Design,june-2022,03,100,72,62,52,42,32
9479,Art & Design,june-2022,50,75,51,42,33,24,15
9479,Art & Design,june-2022,60,75,51,42,33,24,15
9700,Biology,june-2022,11,40,30,25,21,18,15
9700,Biology,june-2022,12,40,27,23,19,16,13
9700,Biology,june-2022,13,40,31,28,24,21,18
9700,Biology,june-2022,21,60,39,34,29,22,16
9700,Biology,june-2022,22,60,32,27,23,18,14
9700,Biology,june-2022,23,60,38,32,26,21,14
9700,Biology,june-2022,31,40,33,30,25,21,17
9700,Biology,june-2022,32,40,31,28,23,18,13
9700,Biology,june-2022,33,40,25,22,18,14,11
9700,Biology,june-2022,34,40,28,25,21,17,12
9700,Biology,june-2022,35,40,32,29,26,23,21
9700,Biology,june-2022,41,100,68,60,52,43,33
9700,Biology,june-2022,42,100,58,49,40,31,21
9700,Biology,june-2022,43,100,60,54,48,41,34
9700,Biology,june-2022,50,75,54,45,36,27,18
9700,Biology,june-2022,51,30,18,16,13,10,8
9700,Biology,june-2022,52,30,18,16,13,10,8
9700,Biology,june-2022,53,30,18,16,14,12,10
9700,Biology,june-2022,60,75,51,42,33,24,15
9609,Business,june-2022,11,40,35,32,29,26,24
9609,Business,june-2022,12,40,31,29,25,22,19
9609,Business,june-2022,13,40,32,29,26,24,22
9609,Business,june-2022,21,60,44,40,36,33,29
9609,Business,june-2022,22,60,42,37,33,28,23
9609,Business,june-2022,23,60,42,40,35,30,25
9609,Business,june-2022,31,100,57,51,44,37,29
9609,Business,june-2022,32,100,59,52,44,35,26
9609,Business,june-2022,33,100,57,49,43,36,29
9609,Business,june-2022,50,75,51,42,33,24,15
9609,Business,june-2022,60,75,51,42,33,24,15
9980,Cambridge International Project Qualification,june-2022,01,80,55,48,41,34,28
9980,Cambridge International Project Qualification,june-2022,50,25,17,14,11,8,5
9701,Chemistry,june-2022,11,40,25,22,18,14,11
9701,Chemistry,june-2022,12,40,24,21,17,14,11
9701,Chemistry,june-2022,13,40,24,21,17,14,11
9701,Chemistry,june-2022,21,60,31,23,18,12,7
9701,Chemistry,june-2022,22,60,32,22,18,12,7
9701,Chemistry,june-2022,23,60,31,23,18,12,7
9701,Chemistry,june-2022,31,40,21,17,13,10,7
9701,Chemistry,june-2022,32,40,21,17,13,10,7
9701,Chemistry,june-2022,33,40,21,17,13,10,7
9701,Chemistry,june-2022,34,40,22,17,13,10,7
9701,Chemistry,june-2022,35,40,21,17,13,10,7
9701,Chemistry,june-2022,41,100,59,50,41,31,20
9701,Chemistry,june-2022,42,100,61,48,39,29,19
9701,Chemistry,june-2022,43,100,59,50,41,31,20
9701,Chemistry,june-2022,50,75,54,44,34,24,15
9701,Chemistry,june-2022,51,30,19,16,13,10,8
9701,Chemistry,june-2022,52,30,20,18,15,13,10
9701,Chemistry,june-2022,53,30,19,16,13,10,8
9701,Chemistry,june-2022,60,75,55,44,34,25,15
8681,Chinese Language,june-2022,22,70,40,34,28,22,16
8681,Chinese Language,june-2022,32,40,27,23,19,16,13
8681,Chinese Language,june-2022,50,75,36,29,22,15,8
9618,Computer Science,june-2022,11,75,45,40,34,28,21
9618,Computer Science,june-2022,12,75,46,42,35,28,21
9618,Computer Science,june-2022,13,75,45,41,34,28,21
9618,Computer Science,june-2022,21,75,43,31,25,19,14
9618,Computer Science,june-2022,22,75,38,26,22,18,14
9618,Computer Science,june-2022,23,75,43,31,25,19,14
9618,Computer Science,june-2022,31,75,48,39,32,25,18
9618,Computer Science,june-2022,32,75,48,39,32,25,18
9618,Computer Science,june-2022,33,75,48,39,32,25,18
9618,Computer Science,june-2022,41,75,63,54,41,28,15
9618,Computer Science,june-2022,42,75,63,54,41,28,15
9618,Computer Science,june-2022,43,75,63,54,41,28,15
9618,Computer Science,june-2022,50,75,51,42,33,24,15
9618,Computer Science,june-2022,60,75,51,42,33,24,15
9705,Design and Technology,june-2022,02,40,32,28,24,20,16
9705,Design and Technology,june-2022,04,40,34,28,24,20,16
9705,Design and Technology,june-2022,12,120,96,88,78,68,58
9705,Design and Technology,june-2022,32,120,92,88,78,69,60
9481,Digital Media & Design,june-2022,01,100,67,57,46,35,25
9481,Digital Media & Design,june-2022,02,100,67,56,45,35,24
9481,Digital Media & Design,june-2022,03,100,67,57,47,36,25
9481,Digital Media & Design,june-2022,50,75,51,42,33,24,15
9481,Digital Media & Design,june-2022,60,75,51,42,33,24,15
8041,Divinity,june-2022,22,100,63,57,51,45,39
8041,Divinity,june-2022,50,75,51,42,33,24,15
9011,Divinity,june-2022,12,100,68,60,53,46,39
9011,Divinity,june-2022,22,100,70,64,57,50,44
9011,Divinity,june-2022,32,100,66,59,54,49,43
9482,Drama,june-2022,02,60,48,42,35,29,23
9482,Drama,june-2022,03,60,49,43,37,31,24
9482,Drama,june-2022,04,60,46,37,31,24,18
9482,Drama,june-2022,11,60,35,30,25,20,15
9482,Drama,june-2022,12,60,35,30,25,20,15
9482,Drama,june-2022,13,60,35,30,25,20,15
9482,Drama,june-2022,50,75,51,42,33,24,15
9482,Drama,june-2022,60,75,51,42,33,24,15
9708,Economics,june-2022,11,30,23,20,16,13,10
9708,Economics,june-2022,12,30,22,20,17,14,11
9708,Economics,june-2022,13,30,22,19,16,13,10
9708,Economics,june-2022,14,30,23,21,17,13,10
9708,Economics,june-2022,21,40,20,17,15,11,8
9708,Economics,june-2022,22,40,18,15,13,11,8
9708,Economics,june-2022,23,40,21,18,15,11,8
9708,Economics,june-2022,31,30,24,21,18,15,13
9708,Economics,june-2022,32,30,24,22,19,17,15
9708,Economics,june-2022,33,30,24,21,18,15,13
9708,Economics,june-2022,41,70,39,34,30,25,20
9708,Economics,june-2022,42,70,42,36,33,29,24
9708,Economics,june-2022,43,70,39,34,30,25,20
9708,Economics,june-2022,50,75,45,38,32,26,20
9708,Economics,june-2022,60,75,53,44,35,26,17
9093,English   Language,june-2022,11,50,34,29,25,21,18
9093,English   Language,june-2022,12,50,34,29,25,21,18
9093,English   Language,june-2022,13,50,34,29,25,21,18
9093,English   Language,june-2022,21,50,33,29,25,22,18
9093,English   Language,june-2022,22,50,33,29,25,22,18
9093,English   Language,june-2022,23,50,33,29,25,22,18
9093,English   Language,june-2022,31,50,35,31,25,19,13
9093,English   Language,june-2022,32,50,35,31,25,19,13
9093,English   Language,june-2022,33,50,35,31,25,19,13
9093,English   Language,june-2022,41,50,36,31,26,20,14
9093,English   Language,june-2022,42,50,36,31,26,20,14
9093,English   Language,june-2022,43,50,36,31,26,20,14
9093,English   Language,june-2022,50,75,51,42,33,24,15
9093,English   Language,june-2022,60,75,51,42,33,24,15
8695,English   Language and Literature,june-2022,11,50,33,29,25,22,18
8695,English   Language and Literature,june-2022,12,50,33,29,25,22,18
8695,English   Language and Literature,june-2022,13,50,33,29,25,22,18
8695,English   Language and Literature,june-2022,21,50,38,33,29,24,20
8695,English   Language and Literature,june-2022,22,50,38,33,29,24,20
8695,English   Language and Literature,june-2022,23,50,38,33,29,24,20
8695,English   Language and Literature,june-2022,50,75,51,42,33,24,15
9695,English   Literature,june-2022,11,50,38,33,28,24,20
9695,English   Literature,june-2022,12,50,38,33,28,24,20
9695,English   Literature,june-2022,13,50,38,33,28,24,20
9695,English   Literature,june-2022,21,50,32,28,24,20,16
9695,English   Literature,june-2022,22,50,32,28,24,20,16
9695,English   Literature,june-2022,23,50,32,28,24,20,16
9695,English   Literature,june-2022,31,50,36,30,25,20,16
9695,English   Literature,june-2022,32,50,36,30,25,20,16
9695,English   Literature,june-2022,33,50,36,30,25,20,16
9695,English   Literature,june-2022,41,50,39,33,28,23,17
9695,English   Literature,june-2022,42,50,39,33,28,23,17
9695,English   Literature,june-2022,43,50,39,33,28,23,17
9695,English   Literature,june-2022,50,75,51,42,33,24,15
9695,English   Literature,june-2022,60,75,51,42,33,24,15
8021,English General Paper,june-2022,11,30,21,18,16,14,12
8021,English General Paper,june-2022,12,30,21,18,16,14,12
8021,English General Paper,june-2022,13,30,21,18,16,14,12
8021,English General Paper,june-2022,21,50,26,24,20,17,13
8021,English General Paper,june-2022,22,50,30,28,25,22,19
8021,English General Paper,june-2022,23,50,26,24,20,17,13
8021,English General Paper,june-2022,50,75,51,42,33,24,15
8291,Environmental Management,june-2022,11,80,51,45,40,36,32
8291,Environmental Management,june-2022,12,80,51,44,39,35,31
8291,Environmental Management,june-2022,13,80,51,44,39,35,31
8291,Environmental Management,june-2022,21,80,51,45,40,34,28
8291,Environmental Management,june-2022,22,80,49,43,38,32,26
8291,Environmental Management,june-2022,23,80,49,43,38,32,26
8682,French   Language,june-2022,01,100,66,58,51,44,37
8682,French   Language,june-2022,21,70,35,30,25,21,17
8682,French   Language,june-2022,22,70,35,30,25,21,17
8682,French   Language,june-2022,23,70,35,30,25,21,17
8682,French   Language,june-2022,31,40,24,20,17,14,11
8682,French   Language,june-2022,32,40,24,20,17,14,11
8682,French   Language,june-2022,33,40,24,20,17,14,11
8682,French   Language,june-2022,50,75,42,33,24,15,6
9716,French,june-2022,01,100,76,66,58,51,44
9716,French,june-2022,21,70,42,35,30,25,21
9716,French,june-2022,22,70,42,35,30,25,21
9716,French,june-2022,23,70,42,35,30,25,21
9716,French,june-2022,31,40,27,24,20,17,14
9716,French,june-2022,32,40,27,24,20,17,14
9716,French,june-2022,33,40,27,24,20,17,14
9716,French,june-2022,41,75,52,47,43,38,32
9716,French,june-2022,42,75,52,47,43,38,32
9716,French,june-2022,43,75,52,47,43,38,32
9716,French,june-2022,50,150,102,84,66,48,30
9696,Geography,june-2022,11,60,36,32,27,22,18
9696,Geography,june-2022,12,60,35,31,26,21,17
9696,Geography,june-2022,13,60,35,31,26,21,17
9696,Geography,june-2022,21,60,34,30,26,22,17
9696,Geography,june-2022,22,60,34,30,26,22,17
9696,Geography,june-2022,23,60,34,30,26,22,17
9696,Geography,june-2022,31,60,31,27,24,22,19
9696,Geography,june-2022,32,60,31,27,24,22,19
9696,Geography,june-2022,33,60,31,27,24,22,19
9696,Geography,june-2022,41,60,30,27,25,22,19
9696,Geography,june-2022,42,60,30,27,25,22,19
9696,Geography,june-2022,43,60,30,27,25,22,19
9696,Geography,june-2022,50,75,51,42,33,24,15
9696,Geography,june-2022,60,75,51,42,33,24,15
8683,German   Language,june-2022,01,100,66,58,51,44,37
8683,German   Language,june-2022,02,70,45,38,32,26,20
8683,German   Language,june-2022,03,40,27,23,19,16,13
8683,German   Language,june-2022,50,75,42,33,24,15,6
9717,German,june-2022,01,100,76,66,58,51,44
9717,German,june-2022,02,70,51,45,39,33,26
9717,German,june-2022,03,40,31,27,23,19,16
9717,German,june-2022,04,75,51,46,42,38,34
9717,German,june-2022,50,150,102,84,66,48,30
9239,Global Perspectives & Research,june-2022,02,35,24,22,20,18,16
9239,Global Perspectives & Research,june-2022,03,35,24,22,20,18,16
9239,Global Perspectives & Research,june-2022,04,75,50,43,37,30,23
9239,Global Perspectives & Research,june-2022,11,30,21,19,16,14,12
9239,Global Perspectives & Research,june-2022,12,30,21,19,17,15,13
9239,Global Perspectives & Research,june-2022,13,30,21,19,16,13,11
9239,Global Perspectives & Research,june-2022,50,75,51,42,33,24,15
9239,Global Perspectives & Research,june-2022,60,25,17,14,11,8,5
